Year,State_Name,County_Name,Total,Pop,Coke,Soda,Pop,Coke,Soda,pop coke or soda,,
2003,WV,Mineral,7,4,0,2,0.571428571,0,0.285714286,2.571428571,,
2003,WV,Mingo,3,2,1,0,0.666666667,0.333333333,0,2.666666667,,
2003,WV,Monongalia,57,37,7,10,0.649122807,0.122807018,0.175438596,2.649122807,,
2003,WV,Monroe,6,4,0,2,0.666666667,0,0.333333333,2.666666667,,
2003,WV,Morgan,1,0,0,1,0,0,1,7,,
2003,WV,Nicholas,6,4,1,1,0.666666667,0.166666667,0.166666667,2.666666667,,
2003,WV,Ohio,65,60,2,2,0.923076923,0.030769231,0.030769231,2.923076923,,
2003,WV,Pendleton,4,1,0,2,0.25,0,0.5,6.5,,
2003,WV,Pleasants,2,1,0,1,0.5,0,0.5,0,,
2003,WV,Pocahontas,1,0,1,0,0,1,0,5,,
2003,WV,Preston,10,8,1,1,0.8,0.1,0.1,2.8,,
2003,WV,Putnam,22,14,6,2,0.636363636,0.272727273,0.090909091,2.636363636,,
2003,WV,Raleigh,22,14,3,4,0.636363636,0.136363636,0.181818182,2.636363636,,
2003,WV,Randolph,13,12,0,1,0.923076923,0,0.076923077,2.923076923,,
2003,WV,Ritchie,1,1,0,0,1,0,0,3,,
2003,WV,Roane,2,1,1,0,0.5,0.5,0,0,,
2003,WV,Summers,2,0,0,2,0,0,1,7,,
2003,WV,Taylor,4,3,0,1,0.75,0,0.25,2.75,,
2003,WV,Tucker,3,2,0,1,0.666666667,0,0.333333333,2.666666667,,
2003,WV,Tyler,0,0,0,0,0,0,0,0,,
2003,WV,Upshur,11,9,0,2,0.818181818,0,0.181818182,2.818181818,,
2003,WV,Wayne,18,15,2,0,0.833333333,0.111111111,0,2.833333333,,
2003,WV,Webster,4,4,0,0,1,0,0,3,,
2003,WV,Wetzel,14,11,1,2,0.785714286,0.071428571,0.142857143,2.785714286,,
2003,WV,Wirt,0,0,0,0,0,0,0,0,,
2003,WV,Wood,60,39,5,13,0.65,0.083333333,0.216666667,2.65,,
2003,WV,Wyoming,11,11,0,0,1,0,0,3,,
2003,WY,Albany,16,9,4,3,0.5625,0.25,0.1875,2.5625,,
2003,WY,Big Horn,2,2,0,0,1,0,0,3,,
2003,WY,Campbell,12,10,1,1,0.833333333,0.083333333,0.083333333,2.833333333,,
2003,WY,Carbon,3,3,0,0,1,0,0,3,,
2003,WY,Converse,4,2,0,2,0.5,0,0.5,0,,
2003,WY,Crook,0,0,0,0,0,0,0,0,,
2003,WY,Fremont,19,15,0,3,0.789473684,0,0.157894737,2.789473684,,
2003,WY,Goshen,4,4,0,0,1,0,0,3,,
2003,WY,Hot Springs,3,3,0,0,1,0,0,3,,
2003,WY,Johnson,7,5,1,1,0.714285714,0.142857143,0.142857143,2.714285714,,
2003,WY,Laramie,37,24,3,8,0.648648649,0.081081081,0.216216216,2.648648649,,
2003,WY,Lincoln,3,2,1,0,0.666666667,0.333333333,0,2.666666667,,
2003,WY,Natrona,24,22,0,2,0.916666667,0,0.083333333,2.916666667,,
2003,WY,Niobrara,0,0,0,0,0,0,0,0,,
2003,WY,Park,10,7,1,2,0.7,0.1,0.2,2.7,,
2003,WY,Platte,4,3,0,1,0.75,0,0.25,2.75,,
2003,WY,Sheridan,14,10,0,4,0.714285714,0,0.285714286,2.714285714,,
2003,WY,Sublette,2,2,0,0,1,0,0,3,,
2003,WY,Sweetwater,7,4,0,1,0.571428571,0,0.142857143,2.571428571,,
2003,WY,Teton,2,1,0,1,0.5,0,0.5,0,,
2003,WY,Uinta,11,7,1,3,0.636363636,0.090909091,0.272727273,2.636363636,,
2003,WY,Washakie,5,4,0,1,0.8,0,0.2,2.8,,
2003,WY,Weston,2,2,0,0,1,0,0,3,,
